   chrony-это демон, который реализует сетевой протокол времени (NTP) предназначен для  система синхронизации часов в различных системах и использовать источник, который высоко  точный. Более подробную информацию о chrony можно найти на http://chrony.tuxfamily.org/. chrony  может быть настроен для клиента и/или сервера.    ;   Если chrony в правильной конфигурации системы является жизненно важным для обеспечения времени  синхронизация работает нормально.   Эта рекомендация применяется только если chrony используется в системе.    
   Оконная система x предоставляет графический пользовательский интерфейс (GUI), где пользователи могут иметь  несколько окон, в которых для запуска программ и различных приплюсовать. Система X Windows является  как правило, используется на рабочих станциях, где логин пользователя, но не на серверах, где пользователи обычно  не войти.    ;   Если в вашей организации нет специально требует графического входа через Х окон,  удалить его, чтобы снизить вероятность атаки.    
   Система-свободная реализация технологии zeroconf, включая систему для мультикаста DNS/ДНС-СД  открытие обслуживание. Система позволяет опубликовать, и  работает в локальной сети без какой-либо конкретной конфигурации. Например, пользователь может подключить  компьютер в сети и система автоматически находит принтеры, файлы  и людей для общения, а также сетевых сервисов, запущенных на компьютере.    ;   Автоматическое обнаружение сетевых услуг, как правило, не требуется для функционирования системы.  Рекомендуется отключить службы, чтобы уменьшить потенциал придаем поверхности.    
   Общая система печати Unix (чашек) обеспечивает возможность печати на локальных и  сетевые принтеры. Система работает кубков также может принимать задания на печать с удаленных систем  и распечатать их на локальных принтерах. Он также предоставляет веб-интерфейс для удаленного администрирования  возможность.    ;   Если система не нуждается в печати или принимать задания на печать от других систем, это  рекомендовала чашки быть отключен для уменьшения потенциальных атак.    
   Протокол динамической конфигурации хоста (DHCP) представляет собой службу, которая позволяет машинам быть  динамически назначаемых IP-адресов.    ;   Если система специально создана, чтобы выступать в качестве DHCP-сервера, рекомендуется использовать  быть удален для уменьшения потенциальных атак.    
   Облегченный протокол доступа к каталогам (LDAP) был введен в качестве замены для  НИС/ГГ. Это сервис, который предоставляет способ для поиска информации из центрального  базы данных.    ;   Если система не должны действовать в качестве LDAP-сервера, рекомендуется использовать программное обеспечение  отключены для снижения потенциальных атак.    
   Сетевой файловой системы (NFS) - одна из первых и наиболее широко распределенной файловой системы  в среде Unix. Это обеспечивает возможность для систем для монтирования файловых систем других  сервера через сеть.    ;   Если система не экспортирует ресурсы NFS или выступать в качестве клиента NFS, рекомендуется  эти услуги будут отключены для уменьшения удаленных атак.    
   Система доменных имен (DNS) - иерархическая система именования, которая сопоставляет имена в IP  адреса для компьютеров, услуг и других ресурсов, подключенных к сети.    ;   Если система специально назначенные в качестве DNS-сервера, рекомендуется  пакет будет удален для уменьшения потенциальных атак.    
   Протокол передачи файлов (FTP) обеспечивает компьютерам в сети с возможностью передачи  файлов.    ;   FTP не защищать конфиденциальность данных или учетных данных для проверки подлинности. Это  рекомендуется по SFTP используется, если требуется передача файлов. Если есть необходимость запустить  системы в качестве ftp-сервера (например, чтобы разрешить анонимные загрузки), рекомендуется  что пакет будет удален для уменьшения потенциальных атак.    
   Или веб-сервера дают возможность размещать контент веб-сайта.    ;   Если нет необходимости, чтобы запустить систему в качестве веб-сервера, рекомендуется  пакет будет удален для уменьшения потенциальных атак.    
   голубятня является открытым исходным кодом IMAP и POP3-сервер для систем на основе Linux.    ;   Если POP3 и/или IMAP-серверов должны быть обеспечены этой системой, рекомендуется  что служба будет удален для уменьшения потенциальных атак.    
   Демон Samba позволяет системным администраторам настраивать свои системы Linux, чтобы поделиться  файловые системы и папки с Windows настольных компьютеров. Самба будет рекламировать файловых систем  и директории с помощью небольшого блока сообщений (протокол SMB). Пользователи Windows для рабочего стола  сможете смонтировать эти каталоги и файловые системы в качестве приводов письмо на их системах.    ;   Если нет необходимости монтировать каталоги и файл в системах Windows, то это  обслуживание может быть удален для уменьшения потенциальных атак.    
   Squid-это стандартный прокси-сервер, используемый во многих дистрибутивах и сред.    ;   Если нет необходимости в прокси-сервер, рекомендуется использовать СКВИД прокси удаляются  уменьшения потенциальных атак.    
   Простой протокол сетевого управления (SNMP) сервер используется для прослушивания СНМП  команды от системы управления SNMP, выполните команды или собрать  информацию, а затем отправить результаты обратно к запрашивающей системе.    ;   Сервер SNMP могут общаться с помощью SNMP версий V1, который передает данные в открытом виде и  не требует авторизации для выполнения команд. Без крайней необходимости, это  рекомендуется, что служба SNMP не использоваться. Если SNMP требуется сервер должен быть  настроен, чтобы запретить SNMP версий v1.    
   Агенты передачи почты (МТА), такие как sendmail и postfix, используются для прослушивания входящих  почта и передача сообщений для соответствующего пользователя или почтовый сервер. Если система не  предназначен для почтового сервера рекомендуется в том, что МТА быть настроена для обработки только  локальная почта.    ;   Программное обеспечение для всех агентов передачи почты является сложной и долгой истории  вопросы безопасности. Хотя важно, чтобы убедиться, что система может обрабатывать локальную почту  сообщения, не обязательно иметь демона МТА прослушивает порт, если  сервер предназначен для почтового сервера, который принимает и обрабатывает почту от других систем.    
   Служба rsyncd можно использовать для синхронизации файлов между системами по сети.    ;   Служба rsyncd представляет угрозу безопасности, поскольку он использует нешифрованные протоколы  связи.    
"   Сетевая информационная служба (NIS) (Формально известный как ""Желтые страницы"") - это клиент-сервер  протокол службы каталогов для распространения файлов конфигурации системы. Сервер NIS является  набор программ, которые позволяют для распространения файлов конфигурации.    ";   Служба НИС является по своей сути небезопасно системы, которые были уязвимы для DoS-атак,  переполнение буфера и хуже аутентификации для получения карты NIS. НИС в целом  заменить такие протоколы, как облегченный протокол доступа к каталогам (LDAP). Это  рекомендовала услуги будут отключены и будут использоваться другие, более защищенные сервисы    
"   Сетевая информационная служба (NIS), ранее известный как ""Желтые страницы"", представляет собой клиент-серверное  протокол службы каталогов используется для распространения файлов конфигурации системы. Клиент NIS  (этого) был использован, чтобы привязать машину к серверу NIS и получать распределенные  файлы конфигурации.    ";   Служба НИС является по своей сути небезопасно системы, которые были уязвимы для DoS-атак,  переполнение буфера и хуже аутентификации для получения карты NIS. НИС, как правило, имеет  были заменены такие протоколы как облегченный протокол доступа к каталогам (LDAP). Это  рекомендует быть удалены.    
   В rshpackage содержит команды клиента для РШ услуг.    ;   Эти устаревшие клиенты содержат многочисленные нарушения безопасности и были заменены  более безопасный пакет SSH. Даже если сервер удален, то лучше, чтобы обеспечить клиентам  также удалены, чтобы предотвратить пользователей от случайного пытается использовать эти команды и  поэтому выставляя их полномочия. Обратите внимание, что удаление rshpackage удаляет  клиенты для РШ, rcpand также rlogin.    
   Разговоры программное обеспечение делает возможным для пользователей, чтобы отправлять и получать сообщения по  системы через сеанс терминального. Ток-клиент, который позволяет инициализировать говорить  сессий, устанавливается по умолчанию.    ;   Программное обеспечение представляет угрозу безопасности, поскольку он использует нешифрованные протоколы для общения.    
   Пакет содержит программу telnet клиент telnet, который позволяет пользователям создавать новые подключения к  другие системы через протокол Telnet.    ;   Протокол Telnet является небезопасным и в незашифрованном виде. Использование незашифрованных передач  средство может позволить неавторизованным пользователем, чтобы украсть данные. Пакет SSH обеспечивает  зашифрованный сеанс и более высокий уровень безопасности и входит в большинство дистрибутивов Linux.    
   Облегченный протокол доступа к каталогам (LDAP) был введен в качестве замены для  НИС/ГГ. Это сервис, который предоставляет способ для поиска информации из центрального  базы данных.    ;   Если система не нужно будет действовать в качестве LDAP-клиент, рекомендуется программа будет  удалены для уменьшения потенциальных атак.    
   Чистая.протокол IPv4.флаг ip_forward используется, чтобы сообщить системе, он может пересылать пакеты или  нет.    ;   Установка флага в 0 гарантирует, что система с несколькими интерфейсами (например, жесткий  доверенности), никогда не сможет пересылать пакеты, и, следовательно, никогда не служить в качестве маршрутизатора.    
   Перенаправление ICMP используется для передачи информации маршрутизации на другие хосты. Как сам хозяин делает  не выступать в качестве маршрутизатора (в принимающей конфигурации), нет необходимости, чтобы отправить перенаправляет.    ;   Злоумышленник может использовать взломанный узел, чтобы отправить недействительным протокола ICMP редиректы на другой маршрутизатор  устройств в попытке повредить маршрутизацию и доступ пользователей к системе, созданной  злоумышленник в отличие от действующей системы.    
   В области сетевых технологий, маршрутизации источника позволяет отправителю частично или полностью укажите маршрут пакетов  взять через сеть. В отличие от них, не источник маршрутизируемых пакетов проехать путь определен  по маршрутизаторы в сети. В некоторых случаях системы могут не быть маршрутизируемым или добраться от  в некоторых местах (например, частных адресов и маршрутизации интернета), и поэтому источник маршрутизируемых пакетов  должны быть использованы.    ;   Установка чистая.протокол IPv4.конф.все.accept_source_route и  чистая.протокол IPv4.конф.по умолчанию.accept_source_route до 0 отключает систему от приема  источник маршрутизируемых пакетов. Предположим, эта система была способна маршрутизации пакетов в Сети  маршрутизируемые адреса на одном интерфейсе и частные адреса на другой интерфейс. Предположим  что частные адреса не маршрутизируются в интернет маршрутизируемыми адресами и обратно  наоборот. При нормальных обстоятельствах маршрутизации, злоумышленник из интернета маршрутизируемым  адреса не мог использовать систему как способ достижения собственной системы. Если,  однако, источник маршрутизируемых пакетов были разрешены, они могут быть использованы для получения доступа к  частная адресной системы, а маршрут может быть указан, а не полагаться на маршрутизации  протоколы, которые не позволяют этой маршрутизации.       
   Сообщения перенаправления ICMP пакеты, которые передают информацию о маршрутизации и скажите вашему хозяину  (выступает в качестве маршрутизатора), чтобы отправить пакеты через альтернативный путь. Это способ, позволяющий за пределами  устройство маршрутизации для обновления системных таблиц маршрутизации. Путем установки  чистая.протокол IPv4.конф.все.accept_redirects 0, система не будет принимать какие-либо перенаправления ICMP  сообщения, и, следовательно, не позволяют чужакам обновление таблиц маршрутизации системы.    ;   Злоумышленники могут использовать поддельные перенаправления ICMP сообщения, чтобы намеренно изменить систему маршрутизации  таблицы и получить их, чтобы отправить пакеты с неправильным сетей и позволяет вашей системе пакеты  чтобы быть захвачены.    
   Обеспечить перенаправление ICMP такие же, как ICMP редиректы, если они приходят из шлюзов  перечисленные в списке шлюз по умолчанию. Предполагается, что эти шлюзы, как известно, свой  системы, и что они, скорее всего, будет безопасной.    ;   Это все-таки возможно даже известных шлюзов, чтобы быть нарушена. Установка  чистая.протокол IPv4.конф.все.secure_redirects до 0 защищает систему от таблицы маршрутизации  обновления на взломанные известных шлюзов.    
   Если эта функция включена, журналы пакеты с ООН-маршрутизируемые адреса источника к ядру  журнал.    ;   Включение этой функции и лесозаготовок эти пакеты позволяет администратору выяснять  вероятность того, что злоумышленник посылает обманные пакеты в своей системе.    
   Установка чистая.протокол IPv4.icmp_echo_ignore_broadcasts к 1 будет заставить систему игнорировать все  ICMP эхо-запросы и метки широковещательных и многоадресных адресов.    ;   Прием ICMP эхо-запросы и метки с broadcast или multicast мест для  сети могут быть использованы, чтобы обмануть своего хозяина на начальной (или участие) в Смурфов  атаки. Атака Smurf использует злоумышленник посылает большое количество пакетов ICMP трансляции  сообщений с поддельным адресом. Все хозяева получили это сообщение и отвечать  будет отправить Эхо-ответ сообщений на поддельный адрес, который, вероятно, не  маршрутизируемым. Если многие хосты реагируют на пакеты, объем трафика в сети может  значительно умножается.    
"   Установка icmp_ignore_bogus_error_responses в 1 предотвращает ядра из журнала Богус  ответы (в RFC-1122 ""не соответствует"") от вещания меняет взгляды, сохраняя файловых систем  заполнение бесполезными сообщениями журнала.    ";   Некоторые маршрутизаторы (и некоторые нападающие) будут отправлять ответы, которые нарушают в RFC-1122 и еще  заполнить файл системного журнала с множеством бесполезных сообщений об ошибках.    
   Установка чистая.протокол IPv4.конф.все.rp_filter и чистая.протокол IPv4.конф.по умолчанию.сил rp_filter к 1  ядра Linux для использования обратного пути фильтрации в полученном пакете, чтобы определить, если  пакет был действителен. По сути, с фильтрацией обратного пути, если время возвращения пакета не идет  тот же интерфейс, что соответствующий пакет источник прибыли, пакет  упал (и регистрируется, если log_martians имеет значение).    ;   Установка этих флагов является хорошим средством для отпугивания злоумышленников от отправки вашей системе Богус  пакеты, которые нельзя ответить. В одном случае эта функция ломается, если  асимметричная маршрутизация работает. Это будет происходить при использовании динамических протоколов маршрутизации  (протокол BGP, OSPF, который и т. д.) На вашей системе. При использовании асимметричной маршрутизации на вашей системе, вы  не сможете включить эту функцию без нарушения маршрутизации.    
   Когда tcp_syncookies установлен, то ядро будет обрабатывать протокол TCP SYN-пакетов, как правило, до тех пор, пока  полуоткрытые очереди подключений, в какое время, функциональность Син печенья ногами. Сын  файлы cookie не используя очереди Син вообще. Вместо этого ядро просто ответы на  Сын с пакета SYN|ACK пакет, но будет включать в себя специально созданный номер последовательности TCP, что  кодирует исходный и целевой IP-адрес и порт, количество и время, за которое пакет  был послан. Законное подключение пошлет ACK пакетов из тройного квитирования  с помощью специально созданных порядковый номер. Это позволяет системе, чтобы убедиться, что он имеет  получен допустимый ответ на печенье SYN и разрешить подключение, хотя нет  соответствующее сын в очереди.    ;   Злоумышленники используют Flood-атаки SYN на выполнить отказ в обслуживании нападения на систему  отправляет много пакетов SYN, не завершив три рукопожатия. Это будет быстро  использовать слоты в полуоткрытых ядра очереди соединений и предотвращения допустимых подключений  от успеха. Печенье Син позволяют системе продолжать принимать действительное соединения, даже если  под атаки отказа в обслуживании.    
   Этот параметр отключает способность системы принимать IPv6 в объявлениях маршрутизатора.    ;   Рекомендуется, чтобы системы не принимают объявления маршрутизатора, так как они могут быть обмануты  в маршрутизации трафика на взломанных машинах. Установка жестких маршрутов в рамках системы  (обычно один маршрут по умолчанию для надежного маршрутизатора) защищает систему от плохих маршрутов.    
   Этот параметр позволяет системе принимать перенаправление ICMP. Перенаправление ICMP сказать  Система об альтернативных маршрутов для отправки трафика.    ;   Рекомендуется, чтобы системы не принимают ICMP-редиректы, так как они могут быть обманом  маршрутизация трафика на взломанных машинах. Установка жестких маршрутов в системе (обычно  один маршрут по умолчанию для надежного маршрутизатора) защищает систему от плохих маршрутов.    
   Хотя протокол IPv6 имеет много преимуществ по сравнению с IPv4, несколько организаций уже внедрили IPv6.    ;   Если IPv6 не используется, рекомендуется быть отключен для уменьшения поверхности атаки  системы.    
   Обертки TCP обеспечивает простой список доступа и стандартизированный метод каротажа для услуг  способная поддерживать его. В прошлом, услуг, которые были вызваны из inetd и xinetd на  поддерживается использование упаковщики TCP. Как inetd и xinetd на падали в неупотребление, любой  сервис, который может поддерживать фантики TCP будет иметь libwrap.поэтому библиотека прилагается к нему.    ;   TCP может обеспечить хороший простой доступ к списку механизма для услуг, которые могут не иметь  что встроенная поддержка. Рекомендуется, чтобы все услуги, которые могут поддерживать упаковщики TCP,  использовать его.    
   В /etc/hosts на.разрешить файл определяет, какие IP-адреса разрешено подключаться к  хозяин. Он предназначен для использования в сочетании с /и т. д./хостов.отказать в файл.    ;   В /etc/hosts на.разрешить файл поддерживает контроль доступа по IP и помогает гарантировать, что только  уставный систем могут подключаться к системе.    
   В /etc/hosts на.запретить файл определяет, какие IP-адреса не разрешен для подключения к  хозяин. Он предназначен для использования в сочетании с /и т. д./хостов.разрешить файл.    ;   В /etc/hosts на.запретить файл служит в качестве страховки, так что любой хост не указан в  /и т. д./хостов.разрешить отказано в доступе к системе.    
   В /etc/hosts на.разрешить файл содержит сведения о сети, используется многими  приложений и, следовательно, должны быть читаемыми для этих приложений, чтобы работать.    ;   Очень важно убедиться, что файл /etc/hosts на.разрешить файл защищен от несанкционированного писать  доступа. Хотя она охраняется по умолчанию, разрешения файл может быть изменен либо  случайно или в результате злонамеренных действий.    
   В /etc/hosts на.запретить файл содержит информационную сеть, которая используется многими системы  приложений и, следовательно, должны быть читаемыми для этих приложений, чтобы работать.    ;   Очень важно убедиться, что файл /etc/hosts на.отказать файл защищен от несанкционированного писать  доступа. Хотя она охраняется по умолчанию, разрешения файл может быть изменен либо  случайно или в результате злонамеренных действий.    
   Датаграмма заложенность протокол управления (ГПКН) является протоколом транспортного уровня, что  поддерживает потоковое мультимедиа и телефонии. ГПКН обеспечивает способ получения доступа к  контроля перегрузок, без необходимости делать это на уровне приложения, но не содержит последовательность доставки.    ;   Если протокол не требуется, рекомендуется, что драйверы не установлены, чтобы уменьшить  для потенциальных атак.    
   Протокол передачи с управлением потоком (SCTP) - это протокол транспортного уровня, используемый для  поддержка сообщений ориентированное общение, в несколько потоков сообщений в одном  связи. Она выполняет аналогичные функции, как TCP и UDP, объединяя черты обоих. Это  сообщение ориентированные как UDP, и обеспечивает надежность в последовательности транспортных сообщений с  контроль перегрузки, такие как TCP.    ;   Если протокол не используется, рекомендуется, чтобы модуль ядра не загружен,  отключение службы для снижения потенциальных атак.    
   Надежный сокеты датаграмм (РДС) протокол-это протокол транспортного уровня предназначен для  обеспечивают низкую задержку, высокую пропускную способность связи между узлами кластера. Это было  разработанная корпорацией Oracle.    ;   Если протокол не используется, рекомендуется, чтобы модуль ядра не загружен,  отключение службы для снижения потенциальных атак.    
   Прозрачный межпроцессное взаимодействие (TIPC) протокол предназначен для обеспечения  связь между узлами кластера.    ;   Если протокол не используется, рекомендуется, чтобы модуль ядра не загружен,  отключение службы для снижения потенциальных атак.    
   в iptables позволяет настраивать таблицы IPv4 в ядре Linux и правила, хранящиеся  в них. Большинство утилит настройки брандмауэра работать как передний конец для iptables.    ;   iptables имеет необходимых для управления брандмауэр и конфигурации.    
   По умолчанию запретить все политики по связям гарантирует, что любое использование сети ненастроенный будет  быть отклонены.    ;   По умолчанию принимаем политику брандмауэра будет принимать любой пакет, который не настроен  отказано. Легче в белый список допустимого использования, чем в черный список неприемлемого использования.    
   Настроить loopback-интерфейс для приема трафика. Настроить все остальные интерфейсы отрицать  трафик на петлевой сети (127.0.0.0/8).    ;   Закольцовка трафика генерируется между процессами на машину и, как правило, решающее значение для  работы системы. Loopback-интерфейс-это единственное место, сетевого замыкания на себя  (127.0.0.0/8) движение должно быть видно, все остальные интерфейсы должны игнорировать движение на этом  сети в качестве анти-спуфинга мера.    
   Настроить правила брандмауэра для новых исходящих и установленных соединений.    ;   Если правила не для нового исходящего, и установленные соединения все пакеты будут  за политикой по умолчанию предотвращение использования сети.    
   Любые порты, которые были открыты на non-loopback адреса нужны правила брандмауэра, чтобы управлять  трафика.    ;   Без Правила файервола для открытия портов политика брандмауэра по умолчанию упадет все  пакеты на эти порты.    
   Беспроводной сети используется при подключении сети будут недоступны. В Ubuntu содержит  беспроводной набор инструментов, чтобы позволить системным администраторам по настройке и использованию беспроводных сетей.    ;   Если беспроводная сеть не используется, беспроводные устройства могут быть отключены для снижения потенциальной атаки  поверхность.    
   Настроить максимальный размер файла журнала аудита. После журнала достигает максимального размера, он  будет вращаться и новый файл журнала будет запущен.    ;   Важно, что соответствующий размер определяется для файлов журнала, так что они не влияют  системы и данные аудита не потеряли.    
   Демон демонов auditd может быть настроена на останов системы при заполнении журналов аудита.    ;   В высоких контекстах безопасности, риск обнаружения несанкционированного доступа или неподдельность  превышает выгоду от наличия системы.    
   Установка max_log_file_action определяет, как обрабатывать файл журнала аудита достижения  максимальный размер файла. Значение keep_logs будет вращаться журналы, но никогда не удалять старые журналы.    ;   В высоких контекстах безопасности, преимуществах сохранения многолетнюю историю аудит превышать стоимость  хранение истории аудита.    
   Включите демонов auditd демон для записи системных событий.    ;   Захват системных событий дает системным администраторам информацию  их, чтобы определить, если несанкционированный доступ к их системе происходит.    
   Настроить grub так, чтобы процессы, которые способны аудита могут быть проверены, даже если  они запуска до запуска демонов auditd.    ;   События аудита должны быть захвачены на процессы, которые начинаются до демонов auditd, так что  потенциальных вредоносных действий не могут остаться незамеченными.    
"   Фиксировать события, где системную дату и/или время были изменены. Параметры  в этом разделе устанавливаются, чтобы определить, если adjtimex (настроить часы ядра), settimeofday (набор  время, через время и часовой пояс структур) в стиме (используя секунд, прошедших с 1/1/1970) или  функции clock_settime (позволяет устанавливать несколько внутренних часов и таймеров) системные вызовы  были казнены и всегда пишу контрольную запись в файл /var/журнал/аудит.файл журнала по  выход, пометки записей с идентификатором ""время перемен""    ";   Неожиданные изменения в системную дату и/или время может быть признаком вирусной активности на  системы.       
